stream_id,stream_name,time_parameter,binsize_minutes,stream_type,stream_content,description,parameter_id,name,unit,fill_value,display_name,standard_name,parameter_precision,parameter_function_id,parameter_function_map,data_product_identifier,description,data_level,data_product_type,parameter_type,value_encoding
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,25,optical_backscatter,m-1,-9999999,Optical Backscatter,,4,78,"{""beta"": ""dpi_FLUBSCT_L1"", ""degC"": [""dpi_TEMPWAT_L1"", ""dpi_TEMPSRF_L1""], ""theta"": ""CC_scattering_angle"", ""wlngth"": ""CC_measurement_wavelength"", ""xfactor"": ""CC_angular_resolution"", ""psu"": [""dpi_PRACSAL_L2"", ""dpi_SALSURF_L2""]}",FLUBSCT_L2,Science Data Products,2,Science Data,function,float32
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1136,date_string,1,empty,"Measurement Date, UTC",,,,,,Science Data Products,,,quantity,string
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1137,time_string,1,empty,"Measurement Time, UTC",,,,,,Science Data Products,,,quantity,string
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1138,measurement_wavelength_beta,nm,0,"Measurement Wavelength, Scattering",,,,,,Science Data Products,,,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1139,raw_signal_beta,counts,0,Optical Backscatter Measurement,,,,,FLUBSCT_L0,Science Data Products,0,Unprocessed Data,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1140,measurement_wavelength_chl,nm,0,"Measurement Wavelength, Chlorophyll",,,,,,Science Data Products,,,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1141,raw_signal_chl,counts,0,Chlorophyll-a Measurement,,,,,CHLAFLO_L0,Science Data Products,0,Unprocessed Data,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1142,measurement_wavelength_cdom,nm,0,"Measurement Wavelength, CDOM",,,,,,Science Data Products,,,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1143,raw_signal_cdom,counts,0,CDOM Measurement,,,,,CDOMFLO_L0,Science Data Products,0,Unprocessed Data,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1144,raw_internal_temp,counts,0,Raw Internal Temperature,,,,,,Science Data Products,,,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1145,signal_1_scale_factor,m-1 sr-1 counts-1,-9999999,Signal 1 (Scattering) Scale Factor,,2,,,,Science Data Products,,,quantity,float32
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1146,signal_1_offset,counts,65535,Signal 1 (Scattering) Offset,,,,,,Science Data Products,,,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1147,signal_2_scale_factor,ug L-1 counts-1,-9999999,Signal 2 (Chlorophyll) Scale Factor,,2,,,,Science Data Products,,,quantity,float32
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1148,signal_2_offset,counts,65535,Signal 2 (Chlorophyll) Offset,,,,,,Science Data Products,,,quantity,uint16
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1149,signal_3_scale_factor,ppb counts-1,-9999999,Signal 3 (CDOM) Scale Factor,,2,,,,Science Data Products,,,quantity,float32
133,flort_d_data_record,7,1440,Science,Data Products,Science Data Products,1150,signal_3_offset,counts,65535,Signal 3 (CDOM) Offset,,,,,,Science Data Products,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Engineering Status Data,,,quantity,float64
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Engineering Status Data,,,quantity,float64
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Engineering Status Data,,,quantity,float64
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Engineering Status Data,,,quantity,float64
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Engineering Status Data,,,quantity,string
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,113,firmware_version,1,empty,Firmware Version,,0,,,,Engineering Status Data,,,quantity,string
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,312,serial_number,1,empty,Serial Number,,0,,,,Engineering Status Data,,,quantity,string
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Engineering Status Data,,,quantity,float64
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2043,number_measurements_per_reported_value,counts,0,Number of Measurements Per Value,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2044,number_of_reported_values_per_packet,counts,0,Number of Values Per Packet,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2045,measurement_1_dark_count_value,counts,0,Measurement 1 (Scattering) Dark Count Value,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2046,measurement_2_dark_count_value,counts,0,Measurement 2 (Chlorophyll) Dark Count Value,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2047,measurement_3_dark_count_value,counts,0,Measurement 3 (CDOM) Dark Count Value,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2048,measurement_1_slope_value,m-1 sr-1 counts-1,-9999,Measurement 1 (Scattering) Scale Factor,,0,,,,Engineering Status Data,,,quantity,float32
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2049,measurement_2_slope_value,ug L-1 counts-1,-9999,Measurement 2 (Chlorophyll) Scale Factor,,0,,,,Engineering Status Data,,,quantity,float32
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2050,measurement_3_slope_value,ppb counts-1,-9999,Measurement 3 (CDOM) Scale Factor,,0,,,,Engineering Status Data,,,quantity,float32
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2051,predefined_output_sequence,counts,0,Predefined Output Sequence,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2052,baud_rate,Bd,0,Baud Rate,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2053,number_of_packets_per_set,counts,0,Number of Packets Per Set,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2054,recording_mode,1,0,Recording Mode,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2055,manual_mode,1,0,Manual Mode,,0,,,,Engineering Status Data,,,quantity,uint16
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2056,sampling_interval,1,empty,Sampling Interval,,0,,,,Engineering Status Data,,,quantity,string
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2057,date,1,empty,Date,,0,,,,Engineering Status Data,,,quantity,string
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2058,clock,1,empty,Time,,0,,,,Engineering Status Data,,,quantity,string
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2059,manual_start_time,1,empty,Manual Start Time,,0,,,,Engineering Status Data,,,quantity,string
192,flort_d_status,7,10080,Engineering,Status Data,Engineering Status Data,2060,internal_memory,bytes,0,Internal Memory,,0,,,,Engineering Status Data,,,quantity,uint16
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Engineering Configuration Data,,,quantity,float64
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Engineering Configuration Data,,,quantity,float64
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Engineering Configuration Data,,,quantity,float64
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Engineering Configuration Data,,,quantity,float64
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Engineering Configuration Data,,,quantity,string
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,312,serial_number,1,empty,Serial Number,,0,,,,Engineering Configuration Data,,,quantity,string
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Engineering Configuration Data,,,quantity,float64
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,2637,parad_telbaud,bps,-9999999,Telemetry Baud Rate,,,,,,Engineering Configuration Data,,,quantity,int32
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,2638,parad_maxrate,Hz,-9999999,Max Sampling Rate,,3,,,,Engineering Configuration Data,,,quantity,float32
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,2639,parad_firmware,1,empty,Instrument Firmware,,0,,,,Engineering Configuration Data,,,quantity,string
368,parad_sa_config,7,20160,Engineering,Configuration Data,Engineering Configuration Data,2640,parad_type,1,empty,Instrument Type,,0,,,,Engineering Configuration Data,,,quantity,string
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products,,,quantity,float64
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,15,checksum,1,-9999999,Checksum,,0,,,,Science Data Products,,,quantity,int32
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products,,,quantity,string
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,28,elapsed_time,s,-1,Time Since Reset,,,,,,Science Data Products,,,quantity,float64
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,188,par,counts,0,PAR Measurement,,0,,,OPTPARW_L0,Science Data Products,0,Unprocessed Data,quantity,uint32
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,192,par_counts_output,umol photons m-2 s-1,-99999999,Photosynthetically Active Radiation,downwelling_photosynthetic_photon_flux_in_sea_water,4,83,"{""a1"": ""CC_a1"", ""a0"": ""CC_a0"", ""Im"": ""CC_Im"", ""counts_output"": ""PD188""}",OPTPARW_L1,Science Data Products,1,Science Data,function,float32
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,312,serial_number,1,empty,Serial Number,,0,,,,Science Data Products,,,quantity,string
28,parad_sa_sample,7,720,Science,Data Products,Science Data Products,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Engineering Configuration Record Data,,,quantity,float64
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Engineering Configuration Record Data,,,quantity,float64
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Engineering Configuration Record Data,,,quantity,float64
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Engineering Configuration Record Data,,,quantity,float64
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Engineering Configuration Record Data,,,quantity,string
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,312,serial_number,1,empty,Serial Number,,0,,,,Engineering Configuration Record Data,,,quantity,string
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Engineering Configuration Record Data,,,quantity,float64
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1089,instrument_id,1,empty,Instrument ID,,0,,,,Engineering Configuration Record Data,,,quantity,string
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1105,telemetry_baud_rate,bps,0,Telemetry Baud Rate,,0,,,,Engineering Configuration Record Data,,,quantity,uint32
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1106,max_frame_rate,Hz,empty,Frame Rate,,0,,,,Engineering Configuration Record Data,,,quantity,string
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1107,initialize_silent_mode,1,-99,Initialize Silent Mode,,0,,,,Engineering Configuration Record Data,,,boolean,int8
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1108,initialize_power_down,1,-99,Initialize Power Down,,0,,,,Engineering Configuration Record Data,,,boolean,int8
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1109,initialize_auto_telemetry,1,-99,Initialize Auto Telemetry,,0,,,,Engineering Configuration Record Data,,,boolean,int8
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1110,network_mode,1,-99,Enable Network Mode,,0,,,,Engineering Configuration Record Data,,,boolean,int8
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1111,network_address,1,0,Network Address,,0,,,,Engineering Configuration Record Data,,,quantity,uint8
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,1112,network_baud_rate,bps,0,Network Baud Rate,,0,,,,Engineering Configuration Record Data,,,quantity,uint32
194,spkir_a_configuration_record,7,20160,Engineering,Configuration Record Data,Engineering Configuration Record Data,2040,spkir_a_firmware_version,1,empty,Firmware Version,,0,,,,Engineering Configuration Record Data,,,quantity,string
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products,,,quantity,float64
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products,,,quantity,string
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,312,serial_number,1,empty,Serial Number,,0,,,,Science Data Products,,,quantity,string
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,333,checksum,1,0,Data Checksum,,0,,,,Science Data Products,,,quantity,uint8
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1089,instrument_id,1,empty,Instrument ID,,0,,,,Science Data Products,,,quantity,string
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1091,timer,s,-9999999,Elapsed Time Since Initialization,,2,,,,Science Data Products,,,quantity,float64
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1092,sample_delay,ms,-9999,Sample Delay,,0,,,,Science Data Products,,,quantity,int16
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1093,spkir_samples,counts,0,Downwelling Spectral Irradiance Measurement,,0,,,SPECTIR_L0,Science Data Products,0,Unprocessed Data,array<quantity>,uint32
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1100,vin_sense,counts,0,Regulated Supply Voltage,,0,,,,Science Data Products,,,quantity,uint16
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1101,va_sense,counts,0,Analog Rail Voltage,,0,,,,Science Data Products,,,quantity,uint16
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1102,internal_temperature,counts,0,Internal Instrument Temperature,,0,,,,Science Data Products,,,quantity,uint16
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,1103,frame_counter,counts,0,Frame Counter,,0,,,,Science Data Products,,,quantity,uint16
131,spkir_data_record,7,180,Science,Data Products,Science Data Products,2645,spkir_downwelling_vector,uW cm-2 nm-1,-9999999,Downwelling Spectral Irradiance,,4,95,"{""counts"": ""PD1093"", ""scale"": ""CC_scale"", ""immersion_factor"": ""CC_immersion_factor"", ""offset"": ""CC_offset""}",SPECTIR_L1,Science Data Products,1,Science Data,function,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Dark Sample Data,,,quantity,float64
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Dark Sample Data,,,quantity,float64
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Dark Sample Data,,,quantity,float64
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Dark Sample Data,,,quantity,float64
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Dark Sample Data,,,quantity,string
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,311,frame_type,1,empty,Frame Type,,0,,,,Science Dark Sample Data,,,quantity,string
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,312,serial_number,1,empty,Serial Number,,0,,,,Science Dark Sample Data,,,quantity,string
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,313,date_of_sample,1,-9999,Date of Sample,,0,,,,Science Dark Sample Data,,,quantity,int32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,314,time_of_sample,h,-9999999,Time of Sample,,,,,,Science Dark Sample Data,,,quantity,float64
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,315,nitrate_concentration,uMol L-1,-9999999,Dissolved Nitrate Concentration,,,,,NITRDIS_L1,Science Dark Sample Data,1,Science Data,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,316,aux_fitting_1,1,-9999999,Aux Fitting 1,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,317,aux_fitting_2,1,-9999999,Aux Fitting 2,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,320,temp_interior,deg_C,-9999999,Interior Temperature,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,321,temp_spectrometer,deg_C,-9999999,Spectrometer Temperature,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,322,temp_lamp,deg_C,-9999999,Lamp Temperature,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,324,humidity,%,-9999999,Internal Humidity,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,325,voltage_lamp,V,-9999999,Lamp Voltage,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,327,voltage_main,V,-9999999,Main Voltage,,4,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,332,spectral_channels,counts,65535,UV Absorption Spectra,,0,,,NITROPT_L0,Science Dark Sample Data,0,Unprocessed Data,array<quantity>,uint16
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,333,checksum,1,0,Data Checksum,,0,,,,Science Dark Sample Data,,,quantity,uint8
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,347,lamp_time,s,-9999999,Lamp Time,,0,,,,Science Dark Sample Data,,,quantity,int32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,863,ingestion_timestamp,seconds since 1900-01-01,-9999,"Ingestion Timestamp, UTC",,,,,,Science Dark Sample Data,,,quantity,float64
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2320,nutnr_nitrogen_in_nitrate,mg/l,-9999999,Nitrogen in Nitrate,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2321,nutnr_absorbance_at_254_nm,1,-9999999,Absorbance at 254 Nm,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2322,nutnr_absorbance_at_350_nm,1,-9999999,Absorbance at 350 Nm,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2323,nutnr_bromide_trace,mg/l,-9999999,Bromide Trace,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2324,nutnr_spectrum_average,1,0,Spectrum Average,,,,,,Science Dark Sample Data,,,quantity,uint16
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2325,nutnr_dark_value_used_for_fit,1,0,Dark Value Used for Fit,,,,,,Science Dark Sample Data,,,quantity,uint16
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2326,nutnr_integration_time_factor,1,0,Integration Time Factor,,,,,,Science Dark Sample Data,,,quantity,uint8
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2327,nutnr_voltage_int,V,-9999999,Internal Power Supply Voltage,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2328,nutnr_current_main,mA,-9999999,Main Current,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2329,nutnr_fit_base_1,1,-9999999,Fit Base 1,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2330,nutnr_fit_base_2,1,-9999999,Fit Base 2,,,,,,Science Dark Sample Data,,,quantity,float32
708,nutnr_a_dark_sample,7,20160,Science,Dark Sample Data Products,Science Dark Sample Data,2331,nutnr_fit_rmse,1,-9999999,Fit RMSE,,,,,,Science Dark Sample Data,,,quantity,float32
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,7,time,seconds since 1900-01-01,-9999999,"Time, UTC",time,,,,,Science Data Products,,,quantity,float64
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,10,port_timestamp,seconds since 1900-01-01,-9999999,"Port Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,11,driver_timestamp,seconds since 1900-01-01,-9999999,"Driver Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,12,internal_timestamp,seconds since 1900-01-01,-9999999,"Internal Timestamp, UTC",,,,,,Science Data Products,,,quantity,float64
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,16,preferred_timestamp,1,empty,Preferred Timestamp,,,,,,Science Data Products,,,quantity,string
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,18,salinity_corrected_nitrate,Âµmol L-1,-9999999,Nitrate Concentration - Temp and Sal Corrected,,,109,"{""ctd_t"": [""dpi_TEMPWAT_L1"", ""dpi_TEMPSRF_L1""], ""di"": ""CC_di"", ""frame_type"": ""PD311"", ""cal_temp"": ""CC_cal_temp"", ""wl"": ""CC_wl"", ""eswa"": ""CC_eswa"", ""data_in"": ""PD332"", ""wllower"": ""CC_lower_wavelength_limit_for_spectra_fit"", ""wlupper"": ""CC_upper_wavelength_limit_for_spectra_fit"", ""eno3"": ""CC_eno3"", ""ctd_sp"": [""dpi_PRACSAL_L2"", ""dpi_SALSURF_L2""], ""dark_value"": [""PD330"", ""PD2325""]}",NITRTSC_L2,Science Data Products,2,Science Data,function,float32
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,311,frame_type,1,empty,Frame Type,,0,,,,Science Data Products,,,quantity,string
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,312,serial_number,1,empty,Serial Number,,0,,,,Science Data Products,,,quantity,string
342,nutnr_a_sample,7,1440,Science,Data Products,Science Data Products,313,date_of_sample,1,-9999,Date of Sample,,0,,,,Science Data Products,,,quantity,int32
